verb,Levin_classes,,,
print,"scribble(Image Creation Verbs),",,,
prize,"admire(Psych-Verbs),",,,
probe,"search(Verbs of Searching),",,,
proceed,"begin(Aspectual Verbs),",,,
proclaim,"appoint(Verbs with Predicative Complements),say(Verbs of Communication),",,,
procure,"get(Verbs of Change of Possession),",,,
prod,"touch(Verbs of Contact: Touch Verbs),",,,
produce,"create(Verbs of Creation and Transformation),performance(Verbs of Creation and Transformation),",,,
profess,"declare(Verbs with Predicative Complements),",,,
proffer,"contribute(Verbs of Change of Possession),reflexive appearance(Verbs of Appearance, Disappearance, and Occurrence),",,,
proliferate,"other change-of-state(Verbs of Change of State),",,,
promise,"future-having(Verbs of Change of Possession),",,,
pronounce,"dub(Verbs with Predicative Complements),",,,
propagate,"other change-of-state(Verbs of Change of State),",,,
propose,"say(Verbs of Communication),",,,
prosecute,"judgment(Judgment Verbs),",,,
prospect,"search(Verbs of Searching),",,,
prove,"declare(Verbs with Predicative Complements),",,,
provide,"fulfilling(Verbs of Change of Possession),",,,
provoke,"amuse(Psych-Verbs),",,,
prowl,"search(Verbs of Searching),",,,
prune,"carve(Verbs of Cutting),",,,
pry,"remove(Verbs of Removing),split(Verbs of Separating and Disassembling),",,,
pull,"carry(Verbs of Sending and Carrying),push/pull(Verbs of Exerting Force: Push/Pull Verbs),get(Verbs of Change of Possession),split(Verbs of Separating and Disassembling),hurt(Verbs Involving the Body),",,,
pulp,"pit(Verbs of Removing),",,,
pulverize,"carve(Verbs of Cutting),other change-of-state(Verbs of Change of State),",,,
pummel,"spank(Verbs of Contact by Impact),",,,
pump,"spray/load(Verbs of Putting),",,,
punch,"swat(Verbs of Contact by Impact),carve(Verbs of Cutting),",,,
punish,"judgment(Judgment Verbs),",,,
punt,"throw(Verbs of Throwing),vehicle names(Verbs of Motion),",,,
purchase,"obtain(Verbs of Change of Possession),",,,
purge,"wipe(Verbs of Removing),cheat(Verbs of Removing),",,,
purify,"cheat(Verbs of Removing),other change-of-state(Verbs of Change of State),",,,
purloin,"steal(Verbs of Removing),",,,
purple,"other change-of-state(Verbs of Change of State),",,,
pursue,"chase(Verbs of Motion),",,,
push,"funnel(Verbs of Putting),carry(Verbs of Sending and Carrying),split(Verbs of Separating and Disassembling),",,,
put,"putting(Verbs of Putting),",,,
putrefy,"other change-of-state(Verbs of Change of State),",,,
putty,"butter(Verbs of Putting),",,,
puzzle,"amuse(Psych-Verbs),",,,
quadruple,"other change-of-state(Verbs of Change of State),",,,
quaff,"gobble(Verbs of Ingesting),",,,
qualify,"characterize(Verbs with Predicative Complements),masquerade(Verbs with Predicative Complements),",,,
quarantine,"conceal(Verbs of Concealment),",,,
quarry,"mine(Verbs of Removing),search(Verbs of Searching),",,,
quicken,"other change-of-state(Verbs of Change of State),",,,
quiet,"other change-of-state(Verbs of Change of State),",,,
quieten,"other change-of-state(Verbs of Change of State),",,,
quiz,"investigate(Verbs of Searching),",,,
quote,"message transfer(Verbs of Communication),",,,
radio,"instrument of communication(Verbs of Communication),",,,
raft,"vehicle names(Verbs of Motion),",,,
rage,"marvel(Psych-Verbs),",,,
raid,"investigate(Verbs of Searching),",,,
raise,"putting-in-specified-direction(Verbs of Putting),",,,
rake,"funnel(Verbs of Putting),wipe(Verbs of Removing),search(Verbs of Searching),",,,
ram,"funnel(Verbs of Putting),non-agentive impact(Verbs of Contact by Impact),",,,
rank,"characterize(Verbs with Predicative Complements),masquerade(Verbs with Predicative Complements),",,,
rankle,"amuse(Psych-Verbs),",,,
ransack,"cheat(Verbs of Removing),investigate(Verbs of Searching),",,,
rap,"hit(Verbs of Contact by Impact),",,,
rate,"appoint(Verbs with Predicative Complements),masquerade(Verbs with Predicative Complements),price(Measure Verbs),",,,
rattle,"sound emission(Verbs of Emission),",,,
ravage,"destroy(Destroy Verbs),",,,
raze,"destroy(Destroy Verbs),",,,
reach,"get(Verbs of Change of Possession),",,,
read,"learn(Learn Verbs),message transfer(Verbs of Communication),register(Measure Verbs),",,,
reap,"remove(Verbs of Removing),",,,
reassure,"amuse(Psych-Verbs),",,,
rebuke,"judgment(Judgment Verbs),",,,
recall,"banish(Verbs of Removing),",,,
receive,"obtain(Verbs of Change of Possession),",,,
recite,"performance(Verbs of Creation and Transformation),message transfer(Verbs of Communication),",,,
reckon,"appoint(Verbs with Predicative Complements),",,,
reclaim,"steal(Verbs of Removing),",,,
recognize,"conjecture(Verbs with Predicative Complements),sight(Verbs of Perception),",,,
recollect,"characterize(Verbs with Predicative Complements),",,,
recommend,"characterize(Verbs with Predicative Complements),reflexive appearance(Verbs of Appearance, Disappearance, and Occurrence),",,,
recompense,"judgment(Judgment Verbs),",,,
record,"transcribe(Image Creation Verbs),",,,
recount,"say(Verbs of Communication),",,,
recover,"steal(Verbs of Removing),obtain(Verbs of Change of Possession),",,,
recreate,"create(Verbs of Creation and Transformation),",,,
recruit,"orphan(Verbs with Predicative Complements),",,,
redden,"other change-of-state(Verbs of Change of State),",,,
redeem,"steal(Verbs of Removing),",,,
refer,"contribute(Verbs of Change of Possession),",,,
referee,"captain(Verbs with Predicative Complements),",,,
refresh,"amuse(Psych-Verbs),",,,
refund,"give(Verbs of Change of Possession),",,,
regain,"steal(Verbs of Removing),obtain(Verbs of Change of Possession),",,,
regale,"equip(Verbs of Change of Possession),",,,
regard,"characterize(Verbs with Predicative Complements),sight(Verbs of Perception),",,,
register,"register(Measure Verbs),",,,
regret,"admire(Psych-Verbs),",,,
regularize,"other change-of-state(Verbs of Change of State),",,,
reimburse,"contribute(Verbs of Change of Possession),",,,
reinstate,"characterize(Verbs with Predicative Complements),",,,
reiterate,"say(Verbs of Communication),",,,
reject,"characterize(Verbs with Predicative Complements),",,,
rekindle,"other change-of-state(Verbs of Change of State),",,,
relate,"say(Verbs of Communication),",,,
relax,"amuse(Psych-Verbs),",,,
relay,"message transfer(Verbs of Communication),instrument of communication(Verbs of Communication),",,,
relieve,"cheat(Verbs of Removing),amuse(Psych-Verbs),",,,
relinquish,"contribute(Verbs of Change of Possession),",,,
relish,"admire(Psych-Verbs),",,,
remark,"say(Verbs of Communication),",,,
remember,"characterize(Verbs with Predicative Complements),",,,
remit,"contribute(Verbs of Change of Possession),",,,
remove,"remove(Verbs of Removing),banish(Verbs of Removing),",,,
render,"cheat(Verbs of Removing),give(Verbs of Change of Possession),",,,
rent,"give(Verbs of Change of Possession),get(Verbs of Change of Possession),",,,
renumerate,"judgment(Judgment Verbs),",,,
reopen,"other change-of-state(Verbs of Change of State),",,,
repay,"give(Verbs of Change of Possession),judgment(Judgment Verbs),",,,
repeat,"say(Verbs of Communication),begin(Aspectual Verbs),",,,
repel,"amuse(Psych-Verbs),",,,
replenish,"fill(Verbs of Putting),",,,
repopulate,"fill(Verbs of Putting),",,,
report,"appoint(Verbs with Predicative Complements),say(Verbs of Communication),",,,
repossess,"steal(Verbs of Removing),",,,
represent,"characterize(Verbs with Predicative Complements),",,,
reprimand,"judgment(Judgment Verbs),",,,
reproach,"judgment(Judgment Verbs),",,,
reproduce,"other change-of-state(Verbs of Change of State),",,,
reprove,"judgment(Judgment Verbs),",,,
repudiate,"characterize(Verbs with Predicative Complements),",,,
repulse,"amuse(Psych-Verbs),",,,
repute,"conjecture(Verbs with Predicative Complements),",,,
rescue,"steal(Verbs of Removing),",,,
resent,"admire(Psych-Verbs),",,,
reserve,"get(Verbs of Change of Possession),",,,
respect,"admire(Psych-Verbs),",,,
rest,"putting-in-spatial-config(Verbs of Putting),",,,
restore,"contribute(Verbs of Change of Possession),",,,
result,"appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
resume,"begin(Aspectual Verbs),",,,
retrieve,"steal(Verbs of Removing),obtain(Verbs of Change of Possession),",,,
return,"send(Verbs of Sending and Carrying),contribute(Verbs of Change of Possession),",,,
reveal,"characterize(Verbs with Predicative Complements),say(Verbs of Communication),",,,
revere,"admire(Psych-Verbs),",,,
review,"assessment(Verbs of Assessment),",,,
revile,"judgment(Judgment Verbs),",,,
revitalize,"amuse(Psych-Verbs),",,,
revolt,"amuse(Psych-Verbs),",,,
revolve,"roll(Verbs of Motion),",,,
reward,"equip(Verbs of Change of Possession),judgment(Judgment Verbs),",,,
rhapsodize,"marvel(Psych-Verbs),",,,
rhyme,"amalgamate(Verbs of Combining and Attaching),",,,
rid,"cheat(Verbs of Removing),",,,
riddle,"fill(Verbs of Putting),",,,
ridicule,"judgment(Judgment Verbs),",,,
riffle,"investigate(Verbs of Searching),",,,
rifle,"cheat(Verbs of Removing),search(Verbs of Searching),rummage(Verbs of Searching),",,,
rile,"amuse(Psych-Verbs),",,,
rim,"contiguous location(Verbs of Existence),",,,
rind,"pit(Verbs of Removing),",,,
ring,"fill(Verbs of Putting),sound emission(Verbs of Emission),contiguous location(Verbs of Existence),",,,
rinse,"wipe(Verbs of Removing),braid(Verbs of Grooming and Bodily Care),",,,
rip,"split(Verbs of Separating and Disassembling),break(Verbs of Change of State),",,,
ripen,"other change-of-state(Verbs of Change of State),",,,
ripple,"fill(Verbs of Putting),",,,
rise,"calibratable change-of-state(Verbs of Change of State),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
rissole,"cook(Verbs of Change of State),",,,
rivet,"tape(Verbs of Combining and Attaching),",,,
roast,"preparing(Verbs of Creation and Transformation),cook(Verbs of Change of State),",,,
rob,"cheat(Verbs of Removing),",,,
robe,"fill(Verbs of Putting),butter(Verbs of Putting),being dressed(Verbs of Grooming and Bodily Care),",,,
rocket,"calibratable change-of-state(Verbs of Change of State),",,,
roll,"coil(Verbs of Putting),slide(Verbs of Sending and Carrying),shake(Verbs of Combining and Attaching),split(Verbs of Separating and Disassembling),build(Verbs of Creation and Transformation),preparing(Verbs of Creation and Transformation),roll(Verbs of Motion),",,,
roof,"butter(Verbs of Putting),",,,
root,"rummage(Verbs of Searching),",,,
rope,"tape(Verbs of Combining and Attaching),",,,
rosin,"butter(Verbs of Putting),",,,
rot,"entity-specific change-of-state(Verbs of Change of State),",,,
rotate,"roll(Verbs of Motion),",,,
rouge,"butter(Verbs of Putting),braid(Verbs of Grooming and Bodily Care),",,,
roughen,"other change-of-state(Verbs of Change of State),",,,
round,"other change-of-state(Verbs of Change of State),",,,
row,"drive(Verbs of Sending and Carrying),non-vehicle names(Verbs of Motion),",,,
rub,"spray/load(Verbs of Putting),wipe(Verbs of Removing),",,,
rue,"admire(Psych-Verbs),",,,
ruffle,"amuse(Psych-Verbs),",,,
ruin,"destroy(Destroy Verbs),",,,
rule,"dub(Verbs with Predicative Complements),",,,
rummage,"rummage(Verbs of Searching),",,,
rumple,"bend(Verbs of Change of State),",,,
run,"preparing(Verbs of Creation and Transformation),swarm(Verbs of Existence),",,,
rupture,"hurt(Verbs Involving the Body),other change-of-state(Verbs of Change of State),",,,
rust,"entity-specific change-of-state(Verbs of Change of State),",,,
rustle,"steal(Verbs of Removing),sound emission(Verbs of Emission),",,,
rut,"butter(Verbs of Putting),",,,
sacrifice,"contribute(Verbs of Change of Possession),",,,
sadden,"amuse(Psych-Verbs),marvel(Psych-Verbs),",,,
saddle,"butter(Verbs of Putting),equip(Verbs of Change of Possession),",,,
sail,"non-vehicle names(Verbs of Motion),",,,
salt,"butter(Verbs of Putting),",,,
salute,"characterize(Verbs with Predicative Complements),judgment(Judgment Verbs),",,,
salve,"butter(Verbs of Putting),",,,
sand,"butter(Verbs of Putting),",,,
sandpaper,"wipe(Verbs of Removing),",,,
sap,"cheat(Verbs of Removing),",,,
satellite,"instrument of communication(Verbs of Communication),",,,
satisfy,"amuse(Psych-Verbs),",,,
saturate,"fill(Verbs of Putting),",,,
saute,"cook(Verbs of Change of State),",,,
save,"get(Verbs of Change of Possession),bill(Measure Verbs),",,,
savor,"sight(Verbs of Perception),admire(Psych-Verbs),",,,
saw,"cut(Verbs of Cutting),split(Verbs of Separating and Disassembling),",,,
say,"say(Verbs of Communication),",,,
scald,"hurt(Verbs Involving the Body),cook(Verbs of Change of State),",,,
scale,"pit(Verbs of Removing),",,,
scallop,"cook(Verbs of Change of State),",,,
scalp,"pit(Verbs of Removing),",,,
scan,"sight(Verbs of Perception),investigate(Verbs of Searching),",,,
scandalize,"amuse(Psych-Verbs),",,,
scare,"amuse(Psych-Verbs),",,,
scatter,"spray/load(Verbs of Putting),",,,
scavenge,"search(Verbs of Searching),",,,
scent,"sight(Verbs of Perception),",,,
schlep,"carry(Verbs of Sending and Carrying),",,,
scold,"judgment(Judgment Verbs),",,,
scoop,"funnel(Verbs of Putting),",,,
scorch,"other change-of-state(Verbs of Change of State),",,,
scorn,"judgment(Judgment Verbs),",,,
scour,"wipe(Verbs of Removing),search(Verbs of Searching),",,,
scout,"search(Verbs of Searching),",,,
scrabble,"rummage(Verbs of Searching),",,,
scramble,"shake(Verbs of Combining and Attaching),preparing(Verbs of Creation and Transformation),",,,
scrape,"funnel(Verbs of Putting),wipe(Verbs of Removing),cut(Verbs of Cutting),",,,
scratch,"wipe(Verbs of Removing),swat(Verbs of Contact by Impact),cut(Verbs of Cutting),scribble(Image Creation Verbs),rummage(Verbs of Searching),hurt(Verbs Involving the Body),",,,
scrawl,"scribble(Image Creation Verbs),",,,
screen,"conceal(Verbs of Concealment),",,,
screw,"tape(Verbs of Combining and Attaching),",,,
scribble,"scribble(Image Creation Verbs),",,,
scrounge,"hunt(Verbs of Searching),",,,
scrub,"wipe(Verbs of Removing),",,,
scrutinize,"sight(Verbs of Perception),assessment(Verbs of Assessment),investigate(Verbs of Searching),",,,
sculpt,"build(Verbs of Creation and Transformation),",,,
seal,"tape(Verbs of Combining and Attaching),",,,
sear,"other change-of-state(Verbs of Change of State),",,,
search,"search(Verbs of Searching),",,,
season,"fill(Verbs of Putting),",,,
seat,"fit(Measure Verbs),",,,
seclude,"conceal(Verbs of Concealment),",,,
secure,"get(Verbs of Change of Possession),",,,
see,"characterize(Verbs with Predicative Complements),see(Verbs of Perception),",,,
seed,"spray/load(Verbs of Putting),butter(Verbs of Putting),pit(Verbs of Removing),",,,
seek,"ferret(Verbs of Searching),",,,
segregate,"separate(Verbs of Separating and Disassembling),",,,
seize,"steal(Verbs of Removing),obtain(Verbs of Change of Possession),",,,
select,"obtain(Verbs of Change of Possession),characterize(Verbs with Predicative Complements),",,,
sell,"give(Verbs of Change of Possession),",,,
sempahore,"instrument of communication(Verbs of Communication),",,,
send,"send(Verbs of Sending and Carrying),",,,
sense,"see(Verbs of Perception),",,,
separate,"remove(Verbs of Removing),separate(Verbs of Separating and Disassembling),",,,
sequester,"conceal(Verbs of Concealment),",,,
serve,"give(Verbs of Change of Possession),fulfilling(Verbs of Change of Possession),masquerade(Verbs with Predicative Complements),fit(Measure Verbs),",,,
set,"putting(Verbs of Putting),spray/load(Verbs of Putting),image-impression(Image Creation Verbs),preparing(Verbs of Creation and Transformation),braid(Verbs of Grooming and Bodily Care),",,,
settle,"spray/load(Verbs of Putting),",,,
sever,"remove(Verbs of Removing),separate(Verbs of Separating and Disassembling),",,,
sew,"shake(Verbs of Combining and Attaching),build(Verbs of Creation and Transformation),",,,
shackle,"tape(Verbs of Combining and Attaching),",,,
shadow,"chase(Verbs of Motion),",,,
shake,"funnel(Verbs of Putting),shake(Verbs of Combining and Attaching),knead(Verbs of Creation and Transformation),amuse(Psych-Verbs),crane(Verbs Involving the Body),",,,
shame,"judgment(Judgment Verbs),",,,
shampoo,"braid(Verbs of Grooming and Bodily Care),",,,
shape,"build(Verbs of Creation and Transformation),engender(Engender Verbs),reflexive appearance(Verbs of Appearance, Disappearance, and Occurrence),",,,
sharpen,"other change-of-state(Verbs of Change of State),",,,
shatter,"break(Verbs of Change of State),",,,
shave,"wipe(Verbs of Removing),",,,
shear,"wipe(Verbs of Removing),",,,
sheathe,"pocket(Verbs of Putting),",,,
shell,"pit(Verbs of Removing),",,,
shellac,"color(Verbs of Coloring),",,,
shelter,"pocket(Verbs of Putting),conceal(Verbs of Concealment),",,,
shelve,"pocket(Verbs of Putting),",,,
shepherd,"captain(Verbs with Predicative Complements),accompany(Verbs of Motion),",,,
shift,"send(Verbs of Sending and Carrying),",,,
shine,"light emission(Verbs of Emission),",,,
ship,"send(Verbs of Sending and Carrying),",,,
shirr,"cook(Verbs of Change of State),",,,
shock,"amuse(Psych-Verbs),",,,
shoo,"remove(Verbs of Removing),",,,
shoot,"get(Verbs of Change of Possession),throw(Verbs of Throwing),swat(Verbs of Contact by Impact),poison(Verbs of Killing),",,,
shop,"search(Verbs of Searching),",,,
short,"other change-of-state(Verbs of Change of State),",,,
short-circuit,"other change-of-state(Verbs of Change of State),",,,
shorten,"other change-of-state(Verbs of Change of State),",,,
shoulder,"pocket(Verbs of Putting),",,,
shove,"split(Verbs of Separating and Disassembling),",,,
shovel,"funnel(Verbs of Putting),wipe(Verbs of Removing),carry(Verbs of Sending and Carrying),push/pull(Verbs of Exerting Force: Push/Pull Verbs),throw(Verbs of Throwing),",,,
show,"conjecture(Verbs with Predicative Complements),message transfer(Verbs of Communication),crane(Verbs Involving the Body),reflexive appearance(Verbs of Appearance, Disappearance, and Occurrence),",,,
shower,"spray/load(Verbs of Putting),pelt(Verbs of Throwing),",,,
shred,"carve(Verbs of Cutting),",,,
shrink,"other change-of-state(Verbs of Change of State),",,,
shrivel,"other change-of-state(Verbs of Change of State),",,,
shroud,"fill(Verbs of Putting),",,,
shuck,"pit(Verbs of Removing),",,,
shuffle,"shake(Verbs of Combining and Attaching),crane(Verbs Involving the Body),",,,
shun,"avoid(Avoid Verbs),",,,
shunt,"send(Verbs of Sending and Carrying),",,,
shut,"other change-of-state(Verbs of Change of State),",,,
shuttle,"drive(Verbs of Sending and Carrying),",,,
sicken,"amuse(Psych-Verbs),marvel(Psych-Verbs),other change-of-state(Verbs of Change of State),",,,
sidestep,"avoid(Avoid Verbs),",,,
sift,"disassemble(Verbs of Separating and Disassembling),search(Verbs of Searching),",,,
sight,"sight(Verbs of Perception),",,,
sign,"image-impression(Image Creation Verbs),instrument of communication(Verbs of Communication),",,,
signal,"instrument of communication(Verbs of Communication),",,,
silicify,"other change-of-state(Verbs of Change of State),",,,
silkscreen,"performance(Verbs of Creation and Transformation),",,,
silver,"other change-of-state(Verbs of Change of State),",,,
simmer,"cook(Verbs of Change of State),",,,
sing,"performance(Verbs of Creation and Transformation),",,,
singe,"other change-of-state(Verbs of Change of State),",,,
sink,"other change-of-state(Verbs of Change of State),",,,
sip,"chew(Verbs of Ingesting),",,,
siphon,"funnel(Verbs of Putting),wipe(Verbs of Removing),",,,
situate,"putting(Verbs of Putting),putting-in-spatial-config(Verbs of Putting),",,,
sketch,"scribble(Image Creation Verbs),",,,
skewer,"pocket(Verbs of Putting),tape(Verbs of Combining and Attaching),",,,
skim,"wipe(Verbs of Removing),",,,
skin,"pit(Verbs of Removing),hurt(Verbs Involving the Body),",,,
skipper,"captain(Verbs with Predicative Complements),",,,
skirt,"contiguous location(Verbs of Existence),",,,
skyrocket,"calibratable change-of-state(Verbs of Change of State),",,,
slack,"other change-of-state(Verbs of Change of State),",,,
slacken,"other change-of-state(Verbs of Change of State),",,,
slam,"throw(Verbs of Throwing),non-agentive impact(Verbs of Contact by Impact),",,,
slap,"throw(Verbs of Throwing),hit(Verbs of Contact by Impact),",,,
slash,"cut(Verbs of Cutting),",,,
slather,"spray/load(Verbs of Putting),",,,
slaughter,"get(Verbs of Change of Possession),murder(Verbs of Killing),",,,
slay,"murder(Verbs of Killing),",,,
sleep,"fit(Measure Verbs),",,,
slice,"carve(Verbs of Cutting),",,,
slide,"slide(Verbs of Sending and Carrying),roll(Verbs of Motion),",,,
slim,"other change-of-state(Verbs of Change of State),",,,
sling,"putting(Verbs of Putting),throw(Verbs of Throwing),",,,
slip,"send(Verbs of Sending and Carrying),split(Verbs of Separating and Disassembling),",,,
slit,"carve(Verbs of Cutting),",,,
slop,"pour(Verbs of Putting),",,,
slosh,"pour(Verbs of Putting),",,,
slow,"other change-of-state(Verbs of Change of State),",,,
slug,"swat(Verbs of Contact by Impact),",,,
slurp,"chew(Verbs of Ingesting),",,,
smack,"hit(Verbs of Contact by Impact),crane(Verbs Involving the Body),",,,
smarten,"other change-of-state(Verbs of Change of State),",,,
smash,"throw(Verbs of Throwing),hit(Verbs of Contact by Impact),non-agentive impact(Verbs of Contact by Impact),break(Verbs of Change of State),",,,
smear,"spray/load(Verbs of Putting),",,,
smell,"see(Verbs of Perception),stimulus-subject perception(Verbs of Perception),stalk(Verbs of Searching),",,,
smooth,"wipe(Verbs of Removing),other change-of-state(Verbs of Change of State),",,,
smother,"fill(Verbs of Putting),poison(Verbs of Killing),",,,
smudge,"spray/load(Verbs of Putting),",,,
smuggle,"steal(Verbs of Removing),send(Verbs of Sending and Carrying),",,,
snail,"pit(Verbs of Removing),",,,
snap,"crane(Verbs Involving the Body),break(Verbs of Change of State),",,,
snare,"pocket(Verbs of Putting),",,,
snatch,"steal(Verbs of Removing),obtain(Verbs of Change of Possession),",,,
sneak,"steal(Verbs of Removing),send(Verbs of Sending and Carrying),",,,
sniff,"peer(Verbs of Perception),",,,
snip,"cut(Verbs of Cutting),",,,
snoop,"peer(Verbs of Perception),rummage(Verbs of Searching),",,,
snub,"judgment(Judgment Verbs),",,,
soak,"fill(Verbs of Putting),wipe(Verbs of Removing),other change-of-state(Verbs of Change of State),",,,
soap,"braid(Verbs of Grooming and Bodily Care),",,,
soar,"calibratable change-of-state(Verbs of Change of State),",,,
sober,"amuse(Psych-Verbs),other change-of-state(Verbs of Change of State),",,,
sock,"spank(Verbs of Contact by Impact),",,,
softboil,"preparing(Verbs of Creation and Transformation),cook(Verbs of Change of State),",,,
soften,"other change-of-state(Verbs of Change of State),",,,
soil,"fill(Verbs of Putting),",,,
solace,"amuse(Psych-Verbs),",,,
solder,"tape(Verbs of Combining and Attaching),",,,
solidify,"other change-of-state(Verbs of Change of State),",,,
soothe,"amuse(Psych-Verbs),",,,
sound,"stimulus-subject perception(Verbs of Perception),",,,
sour,"other change-of-state(Verbs of Change of State),",,,
sow,"spray/load(Verbs of Putting),",,,
span,"contiguous location(Verbs of Existence),",,,
spank,"spank(Verbs of Contact by Impact),",,,
spare,"bill(Measure Verbs),",,,
spatter,"spray/load(Verbs of Putting),",,,
spawn,"engender(Engender Verbs),",,,
spear,"carve(Verbs of Cutting),",,,
speckle,"fill(Verbs of Putting),",,,
spellbind,"amuse(Psych-Verbs),",,,
spew,"pour(Verbs of Putting),",,,
spill,"pour(Verbs of Putting),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
spin,"coil(Verbs of Putting),build(Verbs of Creation and Transformation),performance(Verbs of Creation and Transformation),roll(Verbs of Motion),",,,
spindle,"pocket(Verbs of Putting),",,,
spit,"pocket(Verbs of Putting),",,,
splash,"spray/load(Verbs of Putting),",,,
splatter,"spray/load(Verbs of Putting),",,,
splay,"other change-of-state(Verbs of Change of State),",,,
splice,"shake(Verbs of Combining and Attaching),",,,
splinter,"break(Verbs of Change of State),",,,
split,"split(Verbs of Separating and Disassembling),hurt(Verbs Involving the Body),break(Verbs of Change of State),",,,
splotch,"fill(Verbs of Putting),",,,
sponge,"wipe(Verbs of Removing),steal(Verbs of Removing),",,,
sponsor,"captain(Verbs with Predicative Complements),",,,
spook,"amuse(Psych-Verbs),",,,
spool,"pocket(Verbs of Putting),",,,
spoon,"funnel(Verbs of Putting),",,,
spoonfeed,"feeding(Verbs of Ingesting),",,,
spot,"fill(Verbs of Putting),sight(Verbs of Perception),",,,
sprain,"hurt(Verbs Involving the Body),",,,
spray,"spray/load(Verbs of Putting),",,,
spraypaint,"color(Verbs of Coloring),scribble(Image Creation Verbs),",,,
spread,"spray/load(Verbs of Putting),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
sprinkle,"spray/load(Verbs of Putting),",,,
spritz,"spray/load(Verbs of Putting),",,,
sprout,"other change-of-state(Verbs of Change of State),entity-specific change-of-state(Verbs of Change of State),",,,
spruce,"dressing well(Verbs of Grooming and Bodily Care),",,,
spurt,"pour(Verbs of Putting),",,,
spy,"sight(Verbs of Perception),",,,
squash,"funnel(Verbs of Putting),carve(Verbs of Cutting),knead(Verbs of Creation and Transformation),",,,
squeeze,"funnel(Verbs of Putting),wipe(Verbs of Removing),knead(Verbs of Creation and Transformation),",,,
squint,"peer(Verbs of Perception),",,,
squirt,"spray/load(Verbs of Putting),",,,
squish,"funnel(Verbs of Putting),carve(Verbs of Cutting),knead(Verbs of Creation and Transformation),",,,
stab,"swat(Verbs of Contact by Impact),poison(Verbs of Killing),",,,
stabilize,"other change-of-state(Verbs of Change of State),",,,
stable,"pocket(Verbs of Putting),",,,
stack,"spray/load(Verbs of Putting),",,,
staff,"fill(Verbs of Putting),",,,
stagger,"amuse(Psych-Verbs),",,,
stagnate,"entity-specific change-of-state(Verbs of Change of State),",,,
stain,"fill(Verbs of Putting),butter(Verbs of Putting),color(Verbs of Coloring),",,,
stalk,"pit(Verbs of Removing),stalk(Verbs of Searching),",,,
stamp,"image-impression(Image Creation Verbs),dub(Verbs with Predicative Complements),crane(Verbs Involving the Body),",,,
stand,"putting-in-spatial-config(Verbs of Putting),admire(Psych-Verbs),",,,
staple,"tape(Verbs of Combining and Attaching),",,,
star,"captain(Verbs with Predicative Complements),",,,
starch,"butter(Verbs of Putting),",,,
stare,"peer(Verbs of Perception),",,,
start,"begin(Aspectual Verbs),",,,
startle,"amuse(Psych-Verbs),",,,
stash,"putting(Verbs of Putting),",,,
state,"say(Verbs of Communication),",,,
steady,"other change-of-state(Verbs of Change of State),",,,
steal,"steal(Verbs of Removing),get(Verbs of Change of Possession),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
steam,"cook(Verbs of Change of State),",,,
steam-bake,"cook(Verbs of Change of State),",,,
steep,"other change-of-state(Verbs of Change of State),",,,
steepen,"other change-of-state(Verbs of Change of State),",,,
stem,"pit(Verbs of Removing),appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
stencil,"scribble(Image Creation Verbs),",,,
stew,"cook(Verbs of Change of State),",,,
stick,"spray/load(Verbs of Putting),poke(Poke Verbs),shake(Verbs of Combining and Attaching),",,,
stiffen,"other change-of-state(Verbs of Change of State),",,,
stigmatize,"characterize(Verbs with Predicative Complements),",,,
stimulate,"amuse(Psych-Verbs),",,,
sting,"touch(Verbs of Contact: Touch Verbs),amuse(Psych-Verbs),",,,
stipple,"fill(Verbs of Putting),",,,
stir,"shake(Verbs of Combining and Attaching),amuse(Psych-Verbs),",,,
stir-fry,"cook(Verbs of Change of State),",,,
stitch,"tape(Verbs of Combining and Attaching),build(Verbs of Creation and Transformation),",,,
stock,"spray/load(Verbs of Putting),",,,
stone,"pit(Verbs of Removing),pelt(Verbs of Throwing),",,,
stop,"begin(Aspectual Verbs),",,,
stopper,"butter(Verbs of Putting),",,,
store,"keep(Hold and Keep Verbs),fit(Measure Verbs),",,,
stow,"putting(Verbs of Putting),",,,
straddle,"contiguous location(Verbs of Existence),assuming a position(Verbs of Assuming a Position),",,,
straighten,"other change-of-state(Verbs of Change of State),",,,
strain,"wipe(Verbs of Removing),hurt(Verbs Involving the Body),",,,
strangle,"poison(Verbs of Killing),",,,
strap,"spank(Verbs of Contact by Impact),tape(Verbs of Combining and Attaching),",,,
stratify,"other change-of-state(Verbs of Change of State),",,,
stream,"appear(Verbs of Appearance, Disappearance, and Occurrence),",,,
strengthen,"other change-of-state(Verbs of Change of State),",,,
stress,"butter(Verbs of Putting),",,,
stretch,"crane(Verbs Involving the Body),other change-of-state(Verbs of Change of State),",,,
strew,"spray/load(Verbs of Putting),",,,
strike,"hit(Verbs of Contact by Impact),amuse(Psych-Verbs),sound emission(Verbs of Emission),",,,
